10	7.911	8.972	14.124	3.543	16.509	13.666	7.58	13.25	10.134	0	14.616	13.484	12.139	15.897	9.728	16.167	12.594	8.176	6.558	10.722
11	6.729	16.48	5.496	14.673	8.408	7.656	7.855	2.417	5.565	14.616	0	16.619	13.782	14.711	8.374	11.064	17.411	7.473	13.096	13.062
12	13.814	5.125	11.774	10.039	11.068	9.555	15.638	17.292	16.577	13.484	16.619	0	2.837	4.504	8.563	8.249	1.782	16.053	7.073	3.828
13	11.247	5.357	9.01	8.979	8.656	6.84	13.181	14.482	13.918	12.139	13.782	2.837	0	3.864	5.794	6.211	3.894	13.552	5.595	1.446
14	13.84	8.969	9.306	12.824	7.556	7.063	15.942	15.961	16.168	15.897	14.711	4.504	3.864	0	8.096	4.391	6.271	16.216	9.404	5.2
15	5.745	8.217	4.953	7.978	6.805	3.958	7.857	8.755	8.198	9.728	8.374	8.563	5.794	8.096	0	6.709	9.121	8.121	5.264	4.803
16	11.937	11.437	5.579	13.751	3.198	3.708	14.121	12.702	13.68	16.167	11.064	8.249	6.211	4.391	6.709	0	9.829	14.245	10.373	6.824
17	13.94	3.784	12.863	9.069	12.497	10.725	15.606	17.861	16.807	12.594	17.411	1.782	3.894	6.271	9.121	9.829	0	16.068	6.518	4.349
18	2.378	13.616	9.721	9.662	12.955	10.65	0.608	5.503	2.079	8.176	7.473	16.053	13.552	16.216	8.121	14.245	16.068	0	9.894	12.266
19	8.034	3.737	10.204	3.462	11.579	8.861	9.374	12.823	10.992	6.558	13.096	7.073	5.595	9.404	5.264	10.373	6.518	9.894	0	4.204
20	10	4.645	8.661	7.632	8.85	6.656	11.871	13.559	12.749	10.722	13.062	3.828	1.446	5.2	4.803	6.824	4.349	12.266	4.204	0
;
