6	11.42	6.276	10.799	3.765	2.854	0	11.059	4.962	15.154	14.061	13.462	9.05	15.362	8.774	6.407	8.677	6.119	3.833	6.507	7.362
7	9.585	6.553	14.537	9.594	10.488	11.059	0	7.171	13.92	3.337	9.814	3.201	13.873	2.289	9.108	2.559	8.946	9.415	4.907	3.979
8	7.013	1.325	8.833	2.424	3.403	4.962	7.171	0	11.277	9.681	8.814	4.457	11.415	5.031	2.913	5.419	7.424	5.986	2.291	4.683
9	4.557	10.266	6.464	11.401	12.345	15.154	13.92	11.277	0	13.557	4.308	11.24	0.351	13.352	8.816	14.265	18.645	17.239	11.99	14.556
10	9.804	8.745	15.63	12.055	13.084	14.061	3.337	9.681	13.557	0	9.249	5.23	13.427	5.414	10.951	5.871	12.276	12.715	7.614	7.276
11	2.266	7.561	8.19	9.808	10.948	13.462	9.814	8.814	4.308	9.249	0	7.454	4.182	9.579	7.222	10.52	15.708	14.691	8.803	11.064
12	6.736	3.548	11.342	6.827	7.859	9.05	3.201	4.457	11.24	5.23	7.454	0	11.243	2.13	5.967	3.067	8.846	8.505	2.557	3.748
13	4.609	10.378	6.801	11.604	12.565	15.362	13.873	11.415	0.351	13.427	4.182	11.243	0	13.362	9.003	14.281	18.761	17.388	12.066	14.605
14	8.827	4.634	13.016	7.431	8.266	8.774	2.289	5.031	13.352	5.414	9.579	2.13	13.362	0	7.288	0.944	7.227	7.347	2.741	1.993
15	5.068	2.667	5.95	2.65	3.739	6.407	9.108	2.913	8.816	10.951	7.222	5.967	9.003	7.288	0	7.892	10.221	8.548	4.738	7.419
16	9.729	5.226	13.715	7.748	8.482	8.677	2.559	5.419	14.265	5.871	10.52	3.067	14.281	0.944	7.892	0	6.503	6.856	3.187	1.422
17	14.231	8.383	15.848	8.284	8.101	6.119	8.946	7.424	18.645	12.276	15.708	8.846	18.761	7.227	10.221	6.503	0	2.288	6.912	5.24
18	12.991	7.147	13.907	6.335	5.983	3.833	9.415	5.986	17.239	12.715	14.691	8.505	17.388	7.347	8.548	6.856	2.288	0	6.167	5.441
19	7.465	2.1	10.636	4.699	5.585	6.507	4.907	2.291	11.99	7.614	8.803	2.557	12.066	2.741	4.738	3.187	6.912	6.167	0	2.747
20	10	4.833	13.354	6.841	7.441	7.362	3.979	4.683	14.556	7.276	11.064	3.748	14.605	1.993	7.419	1.422	5.24	5.441	2.747	0
;

